product_id|page_id|exposures|purchases|Nhelp|Nnothelp|verified|price|valence|category_name_complete|brand_name|review_comments
28181261|502869|157|9|2|0|1|63.653703704|5|NonRx:beauty:skin care:anti-aging skin care:serums:|philosophy|This winter I have brighter more radiant skin, which I attribute to a combination of Time in a Bottle and the lightweight healing oils I started using a year ago instead of moisturizing creams.  I got a sample of TiaB in December and luckily a 20% off sale came up in January just as the sample was running out so I ordered the full size.  TiaB soaks in well with a short-to-medium drying time, makes my skin very soft and smooth, and is helping reduce the appearance of large pores on my cheeks and nose, without the irritation I have experienced with other Vitamin C serums.  I use this serum daily (so much more convenient than philosophy's Turbo Boost powder mixed with their When Hope is Not Enough serum), usually in the morning after clean
28185024|497353|61|2|0|0|0|4.5628571429|1|NonRx:personal care:feminine care:maxi pads:|U by Kotex|I Hated these!!  Not only were they full of crazy patterns, they did not protect well!!  They bunched up, there is like an inch of the pad that has no padding around it, just seams, and they leaked horribly.
28187835|516706|78|2|2|0|0|9.5384615385|4|NonRx:beauty:hair care:brushes & accessories:brushes:|Eco Tools|Gets the job done for a finishing brush! I highlight my hair and have quite a few fly-a-ways. This brush makes my hair sleeker and shinier.  I would say I have a tender head and the bristles were soft and comfortable. Close to perfect, the only claim I didn't agree with was it's 'anti-static fighting' abilities – perhaps it's just my hair.$@$@This reviewer is employed by drugstore.com or its affiliate and receives free product in exchange for providing his/her opinion on products sold on the drugstore.com™ webpage. Although this reviewer maintains an endorser/advertiser relationship with drugstore.com™, this review represents his/her honest opinions, findings, and/or experiences.
28197375|465234|82|2|0|0|1|12.873833333|4|NonRx:vitamins:herbs:saw palmetto:|GNC Men's|Saw Palmetto helps shrink benign prostate. Helps with frequent urination.
28197387|378620|99|3|0|0|1|33.493333333|5|NonRx:vitamins:multivitamins:men's multivitamins:|GNC Mega Men|Have used for many years
28199954|346621|63|4|1|0|1|32.836363636|4|NonRx:beauty:skin care:moisturizers:|La Roche-Posay|Product is light weight and easy to use. I use it every other night to switch off different products. It is a little pricey.
28203442|413139|113|4|1|1|1|4.7617391304|4|NonRx:personal care:soaps & bodywash:natural soaps & bodywash:bath & shower gel:|SheaMoisture|This soap has a slightly lingering floral scent, though I can't pinpoint it as lavender or orchid. Like other SheaMoisture soaps, it doesn't dry out the skin, though it does lather nicely without leaving a greasy film. The bar is 8oz which is a large size for the price. The only downside is that because it contains real flower pieces (not just ground up flakes but actual full size petals) it can clog your drain.
28211315|464523|66|2|0|0|0|10.467777778|2|NonRx:personal care:soaps & bodywash:bar soaps:|Dove go fresh|"I love Dove.  Have used it for years.  I don't know what the company has done to the formula, but the ""scented"" soaps are NOT sensitive-skin friendly.  Two stars because my co-workers liked the scent -- I couldn't even finish using one full bar.  Disappointed."
28211566|456185|204|18|0|0|0|19.911052632|5|NonRx:personal care:shaving & hair removal:shaving:scissors & trimmers:women's sc|Panasonic|this is a great product. had facial hair from hormones and it took it all away first use. takes over 2 weeks to see hair regrowth.you may even use it in the brow area. remember to clean the top of it out after each use or it cant work properly. when they are back in stock i shall buy one for my friend
28220782|507896|382|17|2|0|0|7.2326595745|5|NonRx:beauty:hair care:conditioners:color treated & permed:|Pantene|This is amazing.  My hair feels and looks so much better. I have used Wen and this is so much better and it is cheaper!  I do wish it had a better smell but to get this kind of results I can live with it. I will be buying this again.
28222848|472128|221|19|1|0|0|6.3612820513|5|NonRx:beauty:skin care:toners:|Boots Botanics|I used to get Boots Rosewater Toner and loved it. But recently they switched to a spray bottle and that's so not for me. I looked for alternatives and found this Boots Botanics All Bright Toner. It feels refreshing and does not irritate/dry-out my sensitive skin. Also has a rather short list of ingredients, does not contain Parabens or Methylisothialozone and the likes... Will definitely buy again!
28239204|467229|203|9|0|1|1|22.467307692|5|NonRx:medicine & health:first aid:hemorrhoids:|Forces of Nature|I have been using the Horse Chestnut and just started using the Forces of Nature Vericose application.  I do see some improvement that the veins are disappearing.  I do have patience because I would give it at least 2-3 months and hope by that time there is advanced improvement of the dissipation of the leg veins.
28270497|507895|105|0|0|0|0|7.1841176471|2|NonRx:beauty:hair care:shampoos:dry shampoos:|Pantene|This did not boost volume and left my hair feeling wierd a combo of sticky/dry and flat.  I find that regular baby powder works better.
28272903|484621|180|12|1|0|1|23.719313725|4|NonRx:beauty:skin care:moisturizers:with spf:|RoC|Gives skin a great texture along with sunscreen protection.
28311056|415063|62|7|0|0|1|2.9381203008|5|NonRx:personal care:shaving & hair removal:shaving:shaving cream:shave cream:|Pure Silk|This is the best shaving cream I've ever used and I've tried them all.  The scented versions aren't too strong and it does a fantastic job!
28311986|505303|105|3|0|0|0|119|5|NonRx:medicine & health:digestion & nausea:nausea & motion sickness:|Relief Band|i have been using the relief band for over 12 years. it has never let me down. I have had motion sickness since I was 3 years old...I am now 66, so I believe I know what I am talking about. I have not had any motion sickness since I started using this and I have used everything, i.e. Dramamine, transderm patch, and Zofran. $@I HIGHLY RECOMMEND IT!!
28317338|517222|64|5|1|0|1|11.274745763|5|NonRx:personal care:sun care:spf 20-55:|Hang Ten|I read about Hang-Ten sunscreen in a magazine and then compared ingredients with what I already had. I immediately decided to order Hang-Ten because it contains natural ingredients that I recognize and can pronounce! Living in FL, I put sunscreen on my face and neck every single day, and I feel better using this rather than chemical-laden lotions. Hang-Ten takes a little longer to be absorbed, but it leaves no white residue and once it's absorbed, you skin is soft and well-protected, with no oily shine. A small amount goes a long way. If you use it on your face, it needs to be the first thing you apply, as it doesn't blend well on top of other moisturizers. However, it works great as a base for mineral makeup products. I've used Hang-Te
28335983|497196|306|12|0|0|0|12.441454545|4|NonRx:medicine & health:allergy & sinus:allergy & sinus medicine:|Nasacort|It works suprisingly well, better than even prescription nasal sprays I have tried
28336258|484753|63|4|0|0|0|5.3617948718|5|NonRx:beauty:makeup & accessories:eyes:mascara:regular mascara:|CoverGirl Flamed Out|Easy to use and dramatic effects.
28386424|478244|127|7|2|0|0|25.123333333|5|NonRx:vitamins:by condition:pms:|Irwin Naturals|"Since I had my children I've been on a hormonal/emotional roller coaster. I've been considering getting on birth control, even though it's not needed anymore because my husband got ""fixed"", just to balance myself out. I've been irrational, angry, stressed out, I yell too much, everything makes me cry... I hope someone can relate to this. Well, after getting my doctors appointment pushed back yet again I was desperate and decided to try something natural. I am SO glad that I did! I've taken this for less than a week and I felt a difference after two days! I am more awake. I have no pain. I am happier than I have been in a very long time. I'm enjoying my kids and family again. Whatever is in this stuff really works to balance out your hor"
28390085|481535|73|3|2|0|1|19.156666667|5|NonRx:beauty:hair care:flat irons:all flat irons:|Conair|I have very fine hair (shoulder lenght) that gets frizzy in very dry or very wet climates. I hate spending more than 15 minutes doing my hair, but I want it presentable. I decided to ditch the blow dryer, which took too long, and give the flat iron a try. I chose this one because it has a heat control up to 30, I believe. I used it at 8-10 heat setting, and it got my hair straightened with one or two passes per strand. It was all straight in less than 10 minutes. I do not use it for any fancy styling, just to get my hair straight, and so far it has been doing a great job. The hair slides well, and does not get caught in the plates. The model is dual voltage, and relatively compact, so good for travelling. All in all, I believe it is a g
28390586|511908|86|4|0|1|1|5.9411627907|4|NonRx:personal care:soaps & bodywash:bodywash:|Nivea|this bodywash is for sensitive skin, but it is not fragrance free, so beware, otherwise, this is another good bodywash from Nivea
28392403|516675|518|7|4|1|0|12.823333333|5|NonRx:beauty:skin care:cleansers:liquid:|Nourish|I love Nourish brand products and was excited to see that they recently rebranded and launched a whole new USDA-certified organic product line. The products are exceptional, the packaging is beautiful, the fragrances divine (yet light and not overpowering), and the price can't be beat! This face wash feels gentle and creamy.  It produces enough lather to feel like you are actually cleaning your skin, but not too much to dry it out.   I love it. It's totally pure so you can feel good about putting it on your face and washing it into the water supply. For someone looking to go organic but who doesn't want to give up luxurious, creamy face washes, problem solved!  I highly recommend!
28394137|512449|66|1|0|0|1|4.6566666667|4|NonRx:beauty:hair care:styling products:all styling products:|L'Oreal Paris Advanced Hairs|This is a reasonably priced product for curls! I had read about Loreal Curl Taming Cream in a magazine and could not find it in stores. So glad I thought to check drugstore.com! It is hard to find products for curly hair that actually work and this one does for me. I use it as a leave in conditioner after shampooing and it seems to fight frizz and leave my hair soft and wavy/curly. Glad to have found this!
28417601|496478|98|0|3|0|0|6.1693506494|1|NonRx:baby & mom:feeding & nursing:dishes & utensils:|Munchkin|Do not buy this item. this is what I sent to munchkin:$@$@I am a new mom who has recently purchased a two pack of your munchkin food storage trays with the click and lock lid. Initially, I was excited to buy this product because I was using ordinary ice cube trays to store and freeze my daughter's food. I found the conventional method wasteful as I was attempting to prevent freezer burn, but in the process wasted enough foil or saran wrap to wall paper my home!  When a friend told me to look into buying food storage trays made specifically to freeze home made baby food, I came across your product.$@ $@Boy did I make a mistake! The punch line is: This product is terrible. I am so frustrated. Look, I spend a fair bit of time preparing my
28430522|511437|266|18|1|0|0|8.2873880597|5|NonRx:beauty:skin care:cleansers:liquid:|Olay Regenerist|I use this for my morning and evening regimens.  I'm 40 years old and discovered that the foaming cleansers I usually used were starting to dry my skin.  After using this product almost a week, my skin is hydrated, clear and (yes, I know) radiant.  Definitely recommend it for my skin type, which is combination.
28435558|348076|63|2|0|1|1|5.59|2|NonRx:vitamins:by condition:hair, skin & nails:|Mason Natural|This product is heavy for the stomach.
28438893|515588|218|27|1|1|1|5.8152674419|5|NonRx:personal care:lip balm:lip balm w/ spf:|eos|One daughter keeps one in bathroom and 2nd one in book bag.
28444634|510079|112|3|0|0|0|12.123333333|5|NonRx:beauty:hair care:hair color:hair color remover:|Colour B4|i loved this product! i died my hair the wrong color and this took out all the dye! i read up on it before use and picked it because i could safely recolor the same day. would highly recommend!  disaster averted!
28444755|405471|157|11|1|0|1|4.169|3|NonRx:beauty:makeup & accessories:lips:lipstick:|Pacifica|I purchased this product on a suggestion by another person looking for a replacement to Blistex Lip Tone which is no longer available. This is natural looking color but lighter than Lip Tone and frosty shine. It's ok for every day use though. Still wish Blistex didn't pull the lip tone!
28449448|461481|76|3|1|0|0|7.0684375|5|NonRx:beauty:hair care:shampoos:moisturizing:|L'Oreal Paris Advanced Hairc|Im half jamaican and cuban. My hair is very unmanageable. Multi textured and hard to tame. Im trying not to perm it so keeping it natural is hard. This shampoo tamed my hair. When I used to come it would break alot. This is the best product Ive brought from Loreal. Im so stoked for summer time my hair is going to be AWESOME!
28449695|485812|97|13|1|0|0|9.99|5|NonRx:household, food & pets:food & snacks:condiments & oils:cooking oils:|Nutiva|"O. M. G. $@This is the best stuff, ever. $@I used to hate anything coconut because I had only tasted processed coconut. This is different- this is nothing but pure, unadulterated organic coconut, ground the way peanuts are ground for peanut butter- (but to be clear- there are no peanuts in this- it's just ground in a similar fashion) so this could actually be called ""coconut butter"".(if only it wouldn't be confused with cocoa butter...)$@Coconut Manna is absolutely divine- it tastes like toasty-buttery-joy. (and it just happens to be vegan and gluten free) There is a natural sweetness, so if you spread this on a slice of healthy cinnamon toast, you will think you are eating a yummy, gooey, frosted cinnamon roll! (except without all of t"
28456461|455198|80|10|0|0|1|14.52125|5|NonRx:vitamins:multivitamins:prenatal multivitamins:|NOW Foods|Best vitamins! All (prenatal+DHA) in one. Very easy on stomach. In fact, they helped with my my morning/evening sickness quite a lot. No huge one-a-day dose. No aftertaste. You take three caps a day that are easy to swallow. And they keep your energy level steady. Of course, you'll want to take them with some food. Absolutely love it!  Will buy these vitamins throughout my pregnancy and nursing time.
28456536|510300|103|1|1|0|1|8.9833333333|5|NonRx:beauty:makeup & accessories:lips:lipstick:|IMAN Luxury|This Lipstick is great. Long-Wearing and the Color is beautiful with any skin complexion.
28474716|482562|60|5|2|0|1|10.921243523|5|NonRx:vitamins:by condition:sleep aids:|Nature's Bounty|I have spent litterally hundreds of $$ looking for the best natural sleep aids as I have severe pain that prevents me from normal sleep habits... After years of trying many combinations of sleep aids, this one gives me some of the aid I require. However, my needs for sleep aids are quite extravagant and I require many different kinds to force me to sleep... After years of trying over the counter sleep aids like unisom, tylenol PM, etc... there just came a time when my body became used to them and I had to seek homeopathic sleep meds...
28475770|510447|203|18|1|1|1|27.7715625|4|NonRx:vitamins:fish oil & omegas:vegetarian & other oils:|Healthy Origins|My skin has gotten drier as I've gotten older.   I've been using this every night, and I can't  believe the difference--skin is softer, and itchiness is gone! You just need to wait a few minutes for it to penetrate completely and the oiliness will be gone.  Have also been putting it in my dog's food.  One of them has allergies, and this has practically eliminated his scratching and licking.  Am also using it to cook with since it has such a high burning point and is supposed to be good for your heart and stomach health as well.
28475794|501863|144|3|2|0|0|10.105652174|5|NonRx:beauty:makeup & accessories:face:correctors & primers:|CoverGirl TruMagic|"I usually use this when I am running late and look in the car mirror and go, ""Oh no!  I forgot again!""  It works great:  no need to blend.  Just apply and you are ready.  $@I have an oily t-zone so this is perfect for me.  I arrive looking matte.  $@I admit I have yet to use it with foundation.  But one of these days, when I have time, I swear I will!$@The only problem is it's missing a mirror for those discreet applications.  $@It would also be nice to have a separator of some sort for the sponge so it is not directly touching the product.$@I think I am going to try the smaller one and leave this size at home."
28493098|511596|172|10|0|0|0|7.083902439|4|NonRx:beauty:hair care:shampoos:moisturizing:|Salon Grafix|"This is a great option to the ""No Poo"" idea.  My hair is fairly oily, so I am trying to normalize it to reduce oil.  I try not to apply to much to scalp area to reduce oil.  My hair is fine and long and it is a great conditioning cleansing conditioner.  I will be taking this to the gym.  One step!  Left my hair a bit flat, but with it long I put it up anyway, so it didn't really matter."
28496220|75507|84|3|0|0|0|8.9117391304|5|NonRx:personal care:antiperspirants & deodorants:for women:body sprays:|Fa|Once after showering in morning and fresh clean feeling  that lasts.
28513569|513094|81|2|0|0|1|6.4344230769|5|NonRx:beauty:hair care:conditioners:daily:|Garnier Fructis Style|"I was so impressed with this product. I was first introduced to it from TV. The ""damage repair"" was what drew my attention. I was excited to get the product and couldn't wait to use it. I've NOT been disappointed and I commend The company for the clever and innovative design of their products. All companies should take their lead and apply this design to their products, because it's Extremely easy to open, considering I can't open products without help from my spouse. So THANK YOU! Also, it's been two days since I washed my hair and my hair STILL smells as fresh as it did the day I washed it!"
28550851|485985|235|10|1|0|0|17.208768116|5|NonRx:baby & mom:toys & gift sets:0-24 months:|Fisher-Price|We purchase this for our 4month old instead of a regular play gym/mat, we just lay a blanket down or pull the bottom of the play pen out for him. He loves it! and the hooks make it so you can swap toys, he loves the mirror or the apps for he iphone. Tummy time is awesome with this since he tries to get to the toys. Love it! and the easy fold up of it makes it perfect for when we travel and for storage at home!
28577268|515794|299|19|3|0|0|9.7351851852|5|NonRx:beauty:manicure & pedicure:gel polish:|CND|This weekly top coat lives up to it's promises.  Combined with the weekly polish color of your choice, you truly get 7 days of chip-free wear.  I have been using this for the past month and I have not had one chip or color shrinkage.  It even stays shiny for the full 7 days.  With traditional polish I would have to reapply the top coat mid-week to get the shine back.  My only knock on this is that it can be a little difficult to get the polish off around the base of the nail but not anymore than with a glitter.  I do my own nails weekly and plan to use this regularly as I am confident in the wear lasting my entire work week.  Highly recommended!
28578507|484221|111|20|0|0|1|2.9094219653|3|NonRx:medicine & health:first aid:antibiotics & antiseptics:antiseptics:|Walgreens|I ordered this because my normal brand was not available.  Although the swab was thick and contained plenty of alcohol, I like the single-fold pads of alternate brands better for my use.  I always travel with alcohol swabs and when I have a cut to clean, I like being able to open the swab, clean the cut, then fold it back closed and either use the other side without getting blood or grime on my fingers or just to keep whatever I've cleaned off my skin inside the swab instead of being exposed .  There's not always a trash can readily available when you're on the go, and being able to fold the swab and store it without getting anything other than alcohol on other things is something I appreciate.
28582939|466354|60|3|0|0|0|5.6558536585|5|NonRx:beauty:hair care:conditioners:moisturizing:|Garnier Fructis Haircare|I was pleasantly surprized when I tried this product.  My hair was thin, dull, brittle and fly away.  After trying my first 1 minute treatment my hair was shiny, silky, not fly away, and no longer brittle.  It did not weigh down my hair or natural wavy locks either.  It does not thicken thin hair much but my hair looks SO healthy I could care less!  This product is 5 stars in my book!
28603859|472295|61|1|1|0|0|12.271875|2|NonRx:beauty:makeup & accessories:face:foundations:liquid foundation:|Boots No7|I LOVE the 'Protect & Perfect' Serum, so I was enthused about the foundation.  It is SO THIN that it feels like water and is difficult to get on your face. I tried using it with a sponge, a brush, nothing worked.  This foundation needs a SERIOUS make-over to be up to the Boots No7 standards.
28606118|515841|102|0|0|0|1|36|5|NonRx:beauty:skin care:exfoliators & scrubs:|FarmHouse Fresh|This is a good mask for less sensitive skin types. It starts off as a scrub, then you let it dry like a mask. It has a nice cooling tingle and rinses off clean. It has a strong medicinal smell, like eucalyptus (which I can't stand) but other than that I recommend it.
28617273|446094|172|4|0|1|1|12.91972973|5|NonRx:vitamins:fish oil & omegas:flax & flax oil:|Nopalina|Finally decided to give this product a try.  Have used the Nature Bounty for years and this one does not have the funny smell to it or taste.  Wish they had sale on this more often though.
28647732|389055|118|1|2|0|0|29.99|1|NonRx:medicine & health:diabetes management:diabetic monitors & kits:|OneTouch|"Despite the sleek, ""techie"" design, this meter leaves much to be desired. Having a rechargeable meter is nice, but the charge only lasts a few days, whereas batteries in other meters may last one year or more.For all the secondary functions, most diabetics will only use their meter to check their blood glucose at the time of testing. One Touch could have put more effort into perfecting that instead of adding other unnecessary features that NEVER used. I have gotten more ""error"" messages on this meter in the four months I have been using it than on all the meters I have used in the 22 years I have been diabetic combined. The lancet device on this used individual lancets, rather than a multi-lancet system which I had thought was something"
28649003|500453|80|6|0|0|0|37.377777778|5|NonRx:beauty:skin care:anti-aging skin care:serums:|ko denmark|I love this serum. My skin is brighter and feels more toned after using it for only a couple weeks. It smells delicious, too. The Danish know their skincare!
28658297|471697|98|13|0|0|1|7.0974358974|4|NonRx:beauty:hair care:men's hair care:shampoo:|OGX|Great product and I highly recommend it.  Lightly foams up but don't think its not working. It is cleaning your hair without the harsh chemicals.
28679643|475969|64|3|0|1|0|14.24|1|NonRx:beauty:skin care:masks:|Dead Sea Essentials by AHAVA|OMG this stuff smells so bad!  As I'm typing this review, I'm trying NOT to use my nose to breathe.  Imagine going into a bathroom just after someone had done some serious business and then sprayed old air freshener.  At the very best, it smells like a mix of old lady perfume and and make-up from the 1940s.  It's really that bad.  I cannot say anything about the benefits of this product since I can't stand it on me long enough to have an impact.  That's all I'll say.  Now I've got to get this off of me and wash my face!!!!
28763485|506848|93|20|1|0|1|8.5753125|5|NonRx:personal care:soaps & bodywash:bodywash:|Kiss My Face|I was looking for a more natural body wash that smelled good, felt good on my skin, and didn't irritate.  Found it!  I will definitely buy again.
28766213|488882|78|6|1|0|1|14.5525|4|NonRx:beauty:hair care:salon hair care:salon conditioners:daily:|Joico|After trying numerous OTC products to try to restore moisture to my hair, a hairdresser recommended JOICO and I have used it ever since.
28769875|475951|73|9|0|0|1|5.1422248244|5|NonRx:personal care:antiperspirants & deodorants:for men:soft solids & sticks:|Old Spice High Endurance|"I use the product as directed and it works great. I have no complaints. I usually use the ""Original"", but it doesn't come in the 2-pack and so is more expensive, so I selected a different scent."
28788753|462377|61|1|0|1|0|4.7114285714|3|NonRx:beauty:hair care:hair masks & treatments:|Vidal Sassoon Pro Series|I love the way this works, however, I can hardly stand the smell.  Think of Salon Selectives in the '80's.  Cheapo scent. I can only stand to use this once a month on average because of this. The Vidal products of yesteryear had a slightly almond fragrance which I miss.  What a shame.
28791581|507458|61|3|0|0|1|11.863372093|4|NonRx:personal care:foot care:athlete's foot & antifungal:|FungiCure|I purchased this for my son to spray on his feet. It less messier than a cream. He doesn't dry off his feet well when exiting the shower and frequently wears flip flops right out the shower. This product stops itching due to fungus and one spray after showering is also preventive to stop recurring fungal infections. I also spray my makeup brushes with this after washing them as I once experienced tinea versicolor (fungal rash) near my eyebrow after allowing a coworker to use my concealer brush.
28794749|480778|89|4|0|0|1|9.499009901|5|NonRx:beauty:skin care:dermatologist skin care:moisturizers:normal skin type:|CeraVe|Was told about this product by my Dermatologist.  Receive d a few samples.  Have not used anything else since.  Absorbs into skin leaving is smooth and silky after a few uses.
28794819|496305|72|11|0|0|1|9.1918859649|5|NonRx:baby & mom:bath time & skin care:oils & powders:|Mustela|recommended by my daughter's doctor instead of J & J because she was having baby rash, after using this oil they cleared up fast.
28795895|490725|177|10|3|2|0|15.212686567|1|NonRx:vitamins:multivitamins:children's multivitamins:|Flintstones|I can't believe they put artificial food dyes in these vitamins for children. Yes, they did this to save the company money but at the expense of children's health!  Buy ones with natural colorings instead.  There are a lot better choices out there for a comparable price.
28796767|491754|75|0|0|1|0|8.0455555556|1|NonRx:personal care:soaps & bodywash:natural soaps & bodywash:bath & shower gel:|Nourish|Potassium hydroxide is not an organic or natural ingredient.  Consumers, do your own research, but I would keep this particular ingredient out of my beauty/bath routine.
28797047|472320|88|7|0|0|0|9.9081818182|5|NonRx:beauty:makeup & accessories:face:powders:pressed powder:|Boots No7|Finding a makeup routine that keeps you looking as good at 7:30pm as it did at 7:30am when you put it on is tuff especially when you have sensitive skin that csn breakout with the wrong products. I start with one of the tinted primers from Colorescience, has my SPF, absorbs well, and provides a smooth surface for makeup. Next I cream conceal my eyes and touch up any blemishes then I do the boots loose powder with a brush all over. It eliminates a foundation and setting powder since with this process it is kind of an all in one powder, light coverage, makes skin canvas ready for blush, etc. I highly recommend this pressed powder for touchups throughout the day.
28811728|510441|92|15|0|1|1|33.819927536|3|NonRx:vitamins:herbs:turmeric & curcumin:|New Chapter|I have cancer and I have read that Tumeric is very good for cancer, so I am taking this hoping that it will help keep my cancer in check or help it go into remission.
28812061|471696|80|5|0|0|1|7.5557142857|4|NonRx:beauty:hair care:styling products:pomades & wax:|OGX|This product smells fantastic.  That is my main motivation for recommending it.  I only wish they made one that wasn't volumizing as I already have thick hair.
28813514|500324|73|0|0|0|0|17.99|5|NonRx:diet & fitness:weight loss:weight loss supplements:|Lineatabs|This has really helped me get on track in my quest to lose 15 pounds and get in shape before my wedding next year.  I eat generally healthy, but like to splurge occasionally.  It is hard for me to lose weight, even with regular exercise, unless I severely restrict my calories - which is not fun and not sustainable.  This product (which I take before I basically eat anything - unless it is very low fat to begin with) has helped me lose almost 5 pounds in 3 weeks with just eating my normal healthy diet (but not starving) and following my 3 day a week moderate exercise schedule.  I've also indulged in an occasional treat, including pizza and ice cream.  It is slow, but I'm not complaining.  I have no side effects except that I am more regu
28816240|512370|68|0|2|0|0|5.99|5|NonRx:beauty:hair care:ethnic hair care:ethnic styling products:|Dark and Lovely|This spray comes out as a light mist, It gives my hair a very nice shine and smells wonderful. All you need is a few quick pumps for all day shine and smoothness.
28823529|513611|105|3|2|0|1|56.890384615|5|NonRx:personal care:shaving & hair removal:shaving:electronic shavers:men's elect|Old Spice powered by Braun|First electric shaver that works for my heavy beard. Have shaved with it for 2 weeks without recharging.  Good value, good product.
28825923|411986|89|9|0|0|1|8.675045045|1|NonRx:medicine & health:condoms, fertility & pregnancy tests:condoms & contracept|ONE|Not great comes off easily. Very very small sizes. We spent the whole month thinking we were having a baby. Not cool. Had to throw out the whole bunch after only using about 3 varieties.
28827630|513207|164|9|2|0|0|4.9699173554|4|NonRx:beauty:makeup & accessories:lips:lipstick:|Maybelline|I love this lipstick range, for one the colours, two its texture & three its affordable.
28839360|515755|180|7|0|0|0|7.8669230769|5|NonRx:beauty:hair care:hair masks & treatments:|Not Your Mother's|I love this product, it makes my hair feel like a goddess and is similar to putting lotion in your hair. It leaves no residue, and makes your hair soft for days after. My ONE qualm is that it smells kinda chemical and you should use it before conditioner so the smell is covered.
28840123|512793|92|1|1|0|0|12.787619048|4|NonRx:beauty:makeup & accessories:face:correctors & primers:|Revlon|I decided to try this after reading Paula Begoun's review.  This covers better, with a higher SPF, than Olay's TE 7-1 Tone Correcting Moisturizer SPF15.  $@$@I'm 52 with dry skin, and I've found I need to apply moisturizer first.  It doesn't blend as easily as Olay's product, so use sparingly or it will look heavy.$@$@I don't like to look like I'm wearing makeup, just that I have good skin.  This product delivers, but it is heavier than Olay's.  If the Olay product had a much higher SPF, with better coverage, I'd have kept using that.  Maybe I have too many flaws, such as brown spots.$@$@But anyone with few flaws could use Revlon or Olay's product instead of foundation.
28845380|493590|531|6|6|1|0|38.79787234|4|NonRx:personal care:oral care:teeth whitening:whitening kits:|Luster Premium White|I used this over the course of two nights one weekend, did 5 and 5 treatments.  If you follow the instructions and tips provided this does work.  My teeth improved by 4 shades of white from when I started.  The only thing is that you can't drink dark liquids for 24-48 hours after treatments.  Overall I am very happy with this product!
28845788|516655|138|18|0|1|1|6.7539106145|1|NonRx:household, food & pets:paper & plastic supplies:toilet paper:|Angel Soft|This is some seriously flimsy toilet paper.  I would not buy again.
28851488|459986|85|6|0|0|1|2.8657446809|2|NonRx:beauty:hair care:brushes & accessories:accessories:|Studio 35|Well, what can one expect at this price? $@$@I like the type of clip they are, I do like that they are lighter weight. These are definitely two positives. I dont like the sharp unfinished edges that will slice through my hair and/or damage it. $@$@I can still use these if I sand down the edges with fine sandpaper or an emery board myself.
28853566|496225|153|28|1|0|0|8.702995338|1|NonRx:household, food & pets:paper & plastic supplies:toilet paper:|Cottonelle|Caused my hemorrhoids to flare up.
28854751|479180|69|3|2|0|0|18.640909091|1|NonRx:vitamins:by condition:hair, skin & nails:|LifeTime|I take fermented cod liver oil capsules and have no problem swallowing them.$@$@But this collagen was the most foul and repulsive thing I've ever put in my mouth and swallowed. I gagged as I swallowed it and nearly threw up. I actually screamed and almost cried. $@$@Collagen need to be absorbed by the skin in order to be effective and this is absorbed into the bloodstream, therefore not benefiting skin. It might help with joints, but not worth it for me. $@$@You have been warned.
28855637|482273|88|4|0|0|0|5.7689473684|5|NonRx:beauty:hair care:conditioners:ethnic conditioners & relaxers:|Elasta QP|Very moisturizing without being greasy. Smells yummy.
28859367|450036|143|20|0|0|1|9.5856349206|1|NonRx:medicine & health:digestion & nausea:laxatives & stool softeners:|Clean Stream|It's sealant is worst and all liquid comes out during use.
28871366|507687|275|9|2|0|0|21.162686567|4|NonRx:beauty:hair care:ethnic hair care:ethnic styling products:|Miss Jessie's|"I went looking for this product after seeing it on a slideshow on Refinery29.  I have naturally curly hair, that tends to be a little dry and never curls the way I want it to when freshly washed.  I generally don't use a lot of product in my hair, I find I have better results with good conditioner and sleeping with a soft towel or tshirt on my hair.  This product is the first I've found that gets me close to the curl I want with freshly washed hair.  The smell is a little weird, but it doesn't really linger when hair is dry.  It doesn't create any crunchiness or residue, and reduces frizz and fly-aways.  I didn't give it 5 stars because the directions says you can dampen hair and apply to ""refresh"" curls, and that definitely didn't work"
28880367|513098|77|0|0|0|0||1|NonRx:beauty:hair care:styling products:curl defining:|Garnier Fructis Style|I cannot believe how awful this spray smells!  It left my hair a sticky mess.  On top of that, it doesn't hold well at all.  My supposed beach waves fell out within the first hour.  I tried it a few times, and could not get over the smell and stickiness.  I finally poured the rest down the drain.  It was truly awful.
28880928|511116|129|15|3|0|0|7.8258974359|5|NonRx:personal care:oral care:mouthwash:|Desert Essence|I am not sure about the whitening aspect of this mouthwash, BUT this mouthwash leaves my teeth feeling unbelievably clean. No other mouthwash has made my teeth feel this clean before. The taste is fine, not bad and not great like most mouthwashes. It doesn't burn or dry my mouth. I will keep using this product.
28881168|415552|118|19|0|0|0|5.7183333333|4|NonRx:personal care:oral care:teeth whitening:gum & floss:|DenTek|I can see the back side of my back teeth and the inner side of my front teeth without open my mouth extremely wide and hurt my lips.  The reason I chose this kit is the box.  Easy to carry and store.
28887564|471699|134|13|0|0|1|7.4506040268|4|NonRx:beauty:hair care:conditioners:dandruff:|OGX|Great product leaves hair nice and soft.
28893939|502140|141|4|1|2|1|29.736190476|5|NonRx:medicine & health:pain & fever relief:rubs & ointments:|Australian Dream|I keep this cream in the refrigerator so it can be kept reasonably hard. It is a great product.
